Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159271,01,0965,8,195210000637,CASH,-----------------------, ----------,---------,------,,1330,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159272,01,0965,1,195870089631,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159273,01,0965,1,195871978846,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159274,01,0965,8,195211952585,CASH,-----------------------, ----------,---------,------,,2210,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159275,01,0965,8,195150037960,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159276,01,0965,8,195150037277,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159277,01,0965,8,195040022321,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159278,01,0965,8,195040001897,CASH,-----------------------, ----------,---------,------,,4060,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159279,01,0965,8,195040001901,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159280,01,0965,8,195040053846,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159281,01,0965,8,195111938755,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159282,01,0965,8,195110033856,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159283,01,0965,8,195111947444,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159284,01,0965,8,195110034097,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159285,01,0965,8,195490064708,CASH,-----------------------, ----------,---------,------,,860,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159286,01,0965,8,195210001943,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159287,01,0965,8,195210002184,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159288,01,0965,8,195210002044,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159289,01,0965,8,195042252943,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159290,01,0965,8,195051922102,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159291,01,0965,8,195150037943,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159292,01,0965,8,195040022240,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159293,01,0965,8,195110034194,CASH,-----------------------, ----------,---------,------,,630,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159294,01,0965,8,195271946916,CASH,-----------------------, ----------,---------,------,,950,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159295,01,0965,8,195050024631,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159296,01,0965,8,195041927912,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159297,01,0965,8,195041928781,CASH,-----------------------, ----------,---------,------,,1300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159298,01,0965,8,195490000017,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159299,01,0965,8,195490001501,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159300,01,0965,8,195140036582,CASH,-----------------------, ----------,---------,------,,1300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159301,01,0965,8,195040021774,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159302,01,0965,8,195110003396,CASH,-----------------------, ----------,---------,------,,730,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159303,01,0965,8,195040054176,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159304,01,0965,8,195490001871,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159305,01,0965,8,195041931219,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159306,01,0965,8,195041938914,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159307,01,0965,8,195110033872,CASH,-----------------------, ----------,---------,------,,810,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159308,01,0965,8,195041929591,CASH,-----------------------, ----------,---------,------,,3000,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159309,01,0965,8,195050002328,CASH,-----------------------, ----------,---------,------,,1060,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159310,01,0965,8,195140035624,CASH,-----------------------, ----------,---------,------,,150,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159311,01,0965,8,196951926975,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159312,01,0965,8,195270050382,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159313,01,0965,8,195271937046,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159314,01,0965,8,195040053099,CASH,-----------------------, ----------,---------,------,,700,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159315,01,0965,8,195040052319,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159316,01,0965,8,195491946496,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159317,01,0965,8,195041920276,CASH,-----------------------, ----------,---------,------,,1290,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159318,01,0965,8,195040001960,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159319,01,0965,1,195870089215,CASH,-----------------------, ----------,---------,------,,1130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159320,01,0965,1,195870089959,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159321,01,0965,8,195051931608,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159322,01,0965,8,195040016762,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159323,01,0965,8,195111949676,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159324,01,0965,8,195110003337,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159325,01,0965,8,195051930130,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159326,01,0965,8,195211935648,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159327,01,0965,8,195041936229,CASH,-----------------------, ----------,---------,------,,710,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159328,01,0965,8,195050003413,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159329,01,0965,8,196951955851,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159330,01,0965,8,195140002114,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159331,01,0965,8,195041923313,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159332,01,0965,8,195040052891,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159333,01,0965,8,195261941444,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159334,01,0965,8,195150000802,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159335,01,0965,8,195150037234,CASH,-----------------------, ----------,---------,------,,1250,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159336,01,0965,8,195150001337,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159337,01,0965,8,195050003634,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159338,01,0965,8,196591944217,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159339,01,0965,8,195040054877,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159340,01,0965,8,195040020883,CASH,-----------------------, ----------,---------,------,,960,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159341,01,0965,8,195270049996,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159342,01,0965,8,195431960538,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159343,01,0965,8,195041924905,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159344,01,0965,8,195140000928,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159345,01,0965,8,195141947538,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159346,01,0965,8,195110034747,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159347,01,0965,8,195110001881,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159348,01,0965,8,195110002853,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159349,01,0965,8,195041986048,CASH,-----------------------, ----------,---------,------,,1340,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159350,01,0965,8,195730080480,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159351,01,0965,8,195731956281,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159352,01,0965,8,195110000885,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159353,01,0965,8,195140002343,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159354,01,0965,8,195041924018,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159355,01,0965,8,195430059691,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159356,01,0965,8,195041931481,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,07-Nov-25,B08535,0159357,01,0965,8,195110001555,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117835,01,0965,5,195011907658,CASH,-----------------------, ----------,---------,------,,800,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117836,01,0965,5,195010010468,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117837,01,0965,5,196631916327,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117838,01,0965,5,195240001174,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117839,01,0965,5,196220104798,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117840,01,0965,5,195011905914,CASH,-----------------------, ----------,---------,------,,770,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117841,01,0965,5,195531954233,CASH,-----------------------, ----------,---------,------,,800,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117842,01,0965,5,195500065945,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117843,01,0965,8,188670001724,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117844,01,0965,6,188300001130,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117845,01,0965,6,195160000037,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117846,01,0965,6,195160000029,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117847,01,0965,8,188671921533,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
